"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2000","12079900","Other oil seeds and oleaginous fruits, nes","Great Britain","","","35928.0","139142.0","16932.81"
"2000","01029000","Live bovine animals, other than pure-bred breeding","Yemen","100.0","No.","32500.0","133013.0","16186.95"
"2000","09101000","Ginger","Egypt","","","26000.0","130356.0","15863.6"
"2000","09092000","Seeds of coriander","Netherlands","","","12448.0","129168.0","15719.03"
"2000","12079900","Other oil seeds and oleaginous fruits, nes","Sudan","","","21800.0","128813.0","15675.83"
"2000","06031000","Fresh cut flowers and buds","Sweden","","","1460.0","127639.0","15532.96"
"2000","41090000","Patent leather and patent laminated leather; metallized leather","China","","","363.0","124617.0","15165.2"
"2000","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Netherlands","","","8000.0","121624.0","14800.97"
"2000","10089000","Other cereal, nes","Djibouti","","","50500.0","121533.0","14789.89"
"2000","05069000","Bones and horn-cores (excl. Ossein...)","China","","","6300.0","116036.0","14120.94"
"2000","62041200","Women's or girls' suits of cotton","Yemen","3607.0","No.","2165.0","108859.0","13247.54"
"2000","07133300","Dried kidney beans, incl. White pea beans, shelled","Great Britain","","","39920.0","104124.0","12671.32"
"2000","10059000","Maize (excl. Seed)","Yemen","","","49908.0","104100.0","12668.39"
"2000","46029000","Articles of plaiting materials (excl. Of vegetable material)","United States","","","3035.0","99510.0","12109.82"
"2000","07082000","Beans, fresh or chilled","Djibouti","","","30340.0","98527.0","11990.19"
"2000","05100090","--- ambergris ,castoreum,civet and musk;cantharides ;etc","Japan","","","25.0","97577.0","11874.58"
"2000","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","Netherlands","","","19000.0","92228.0","11223.64"
"2000","12079900","Other oil seeds and oleaginous fruits, nes","Sweden","","","17928.0","92213.0","11221.81"
"2000","22011000","Mineral waters and aerated waters, unsweetened","Djibouti","1730.0","Lit.","30691.0","91961.0","11191.15"
"2000","07032000","Garlic, fresh or chilled","Yemen","","","19467.0","90735.0","11041.95"
"2000","41031000","Hides and skins of goats or kids, fresh or preserved, not tanned","France","","","50.0","90542.0","11018.46"
"2000","05111000","Bovine semen","United States","","","312.0","90083.0","10962.6"
"2000","69149090","--- other ceramic articles , nes (exc porcelain or china )","Israel","","","4552.0","89088.0","10841.52"
"2000","09041200","Pepper, crushed or ground","Israel","","","2100.0","86812.0","10564.54"
"2000","63029100","Toilet linen and kitchen linen of cotton, nes","United Germany","","","3878.0","85742.0","10434.33"
"2000","02041000","Fresh or chilled lamb carcasses and half carcasses","Saudi Arabia","","","5244.0","84886.0","10330.16"
"2000","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Belgium","","","3888.0","83559.0","10168.67"
"2000","02023000","Frozen boneless bovine meat","Djibouti","","","4000.0","82568.0","10048.07"
"2000","11029000","Other cereal flour, nes","United States","","","5185.0","80645.0","9814.05"
"2000","03041000","Fresh or chilled fish fillets","Saudi Arabia","","","6205.0","75686.0","9210.57"
"2000","06031000","Fresh cut flowers and buds","Great Britain","","","6636.0","75668.0","9208.38"
"2000","22089000","Other spirituous beverages, nes","Israel","5842.0","Lit.","7026.0","74552.0","9072.57"
"2000","10040000","Oats","Djibouti","","","19938.0","70534.0","8583.6"
"2000","10030000","Barley","Israel","","","20486.0","69494.0","8457.04"
"2000","41090000","Patent leather and patent laminated leather; metallized leather","Greece","","","847.0","69192.0","8420.28"
"2000","33012900","Essential oils (incl. Concretes and absolutes), nes","India","","","500.0","68823.0","8375.38"
"2000","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. Lamb)","Saudi Arabia","","","4048.0","66424.0","8083.43"
"2000","07132000","Dried chickpeas, shelled","Djibouti","","","12869.0","60424.0","7353.27"
"2000","69120000","Ceramic tableware... Other household articles (excl. Porcelain or china)","Israel","","","2990.0","58581.0","7128.98"
"2000","09109900","Other spices, nes","Yemen","","","9900.0","57571.0","7006.07"
"2000","01021000","Live pure-bred breeding bovine animals","Djibouti","22.0","No.","8766.0","54550.0","6638.43"
"2000","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Israel","","","1900.0","50848.0","6187.92"
"2000","09093000","Seeds of cumin","Sudan","","","5000.0","48283.0","5875.77"
"2000","52071000","Cotton yarn (excl. Sewing), put up for retail sale, with >=85% cotton","Turkey","","","5700.0","47611.0","5794.0"
"2000","09083000","Cardamoms","Israel","","","1800.0","46561.0","5666.22"
"2000","10040000","Oats","Israel","","","11950.0","46445.0","5652.1"
"2000","30043900","Medicaments of other hormones, for retail sale, nes","United Arab Emirates","","","437.0","45629.0","5552.8"
"2000","97050000","Collections and collector's pieces of zoological... Interest","France","","","1315.0","44995.0","5475.64"
"2000","01042000","Live goats","Djibouti","200.0","No.","4800.0","44586.0","5425.87"
"2000","22021000","Waters (incl. Mineral and aerated), with added sugar, sweetener, etc","Yemen","7455.0","Lit.","14362.0","44290.0","5389.85"
"2000","22011000","Mineral waters and aerated waters, unsweetened","Great Britain","8037.0","Lit.","14108.0","43511.0","5295.05"
"2000","62041200","Women's or girls' suits of cotton","United States","1.0","No.","395.0","43357.0","5276.31"
"2000","69029000","Refractory bricks, blocks, tiles, etc, nes","Saudi Arabia","","","15000.0","43348.0","5275.21"
"2000","22030000","Beer made from malt","Kenya","9900.0","Lit.","9900.0","42299.0","5147.55"
"2000","09041200","Pepper, crushed or ground","Netherlands","","","998.0","41446.0","5043.75"
"2000","09083000","Cardamoms","United States","","","1100.0","39388.0","4793.3"
"2000","94036000","Wooden furniture, nes","Sweden","6.0","No.","1202.0","38741.0","4714.57"
"2000","09101000","Ginger","Israel","","","5300.0","35348.0","4301.66"
"2000","97050000","Collections and collector's pieces of zoological... Interest","Japan","","","170.0","35072.0","4268.07"
"2000","94036000","Wooden furniture, nes","United States","28.0","No.","780.0","34844.0","4240.32"
"2000","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Italy","","","2205.0","34701.0","4222.92"
"2000","10070000","Grain sorghum","Israel","","","17500.0","33147.0","4033.81"
"2000","42031000","Articles of apparel of leather","Zambia","","","66.0","32862.0","3999.12"
"2000","07092000","Asparagus, fresh or chilled","Italy","","","2591.0","31985.0","3892.4"
"2000","06031000","Fresh cut flowers and buds","Djibouti","","","622.0","31369.0","3817.43"
"2000","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. Lamb)","United Arab Emirates","","","1846.0","30881.0","3758.05"
"2000","30032000","Medicaments of other antibiotics, not for retail sale","Zambia","","","321.0","30719.0","3738.33"
"2000","14049000","Vegetable products, nes","France","","","101.0","29443.0","3583.05"
"2000","04051000","Butter","Saudi Arabia","","","500.0","29315.0","3567.47"
"2000","97050000","Collections and collector's pieces of zoological... Interest","Spain","","","3000.0","28768.0","3500.91"
"2000","05100090","--- ambergris ,castoreum,civet and musk;cantharides ;etc","Hong Kong","","","5.0","28341.0","3448.94"
"2000","22041000","Champagne and sparkling wine","Djibouti","1620.0","Lit.","2700.0","28159.0","3426.79"
"2000","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","United States","","","800.0","27407.0","3335.28"
"2000","68041000","Millstones and grindstones for milling, grinding or pulping","Israel","","","1758.0","27132.0","3301.81"
"2000","14049000","Vegetable products, nes","Canada","","","80.0","26345.0","3206.04"
"2000","09012100","Roasted coffee, not decaffeinated","Denmark","","","500.0","26168.0","3184.5"
"2000","68101100","Building blocks and bricks, of cement or artificial stone or concrete","Djibouti","","","280.0","25143.0","3059.76"
"2000","08053000","Lemons and limes, fresh or dried","Israel","","","8000.0","25112.0","3055.99"
"2000","94016100","Upholstered seats, with wooden frames","United States","","","950.0","25052.0","3048.69"
"2000","02041000","Fresh or chilled lamb carcasses and half carcasses","United Arab Emirates","","","1500.0","23497.0","2859.46"
"2000","22041000","Champagne and sparkling wine","Japan","1350.0","Lit.","2250.0","23465.0","2855.56"
"2000","09041200","Pepper, crushed or ground","Saudi Arabia","","","500.0","22897.0","2786.44"
"2000","12129200","Sugar cane, fresh, dried, chilled or frozen","Djibouti","","","6382.0","22857.0","2781.57"
"2000","10030000","Barley","Djibouti","","","8065.0","21656.0","2635.42"
"2000","64059000","Footwear, nes","Italy","600.0","Pair","480.0","21398.0","2604.02"
"2000","01051900","Live ducks, geese, and guinea fowls, weighing =<185g","Djibouti","604.0","No.","895.0","20831.0","2535.02"
"2000","69120000","Ceramic tableware... Other household articles (excl. Porcelain or china)","Saudi Arabia","","","1030.0","20563.0","2502.4"
"2000","64042000","Footwear with leather or composition leather soles and textile uppers","Italy","503.0","Pair","450.0","20441.0","2487.56"
"2000","14049000","Vegetable products, nes","Netherlands","","","85.0","19997.0","2433.52"
"2000","20071000","Jams, fruit jellies, marmalades, etc, homogenized","South Africa","","","308.0","19622.0","2387.89"
"2000","97019000","Collages and similar decorative plaques, executed entirely by hand","Djibouti","","","20090.0","18718.0","2277.88"
"2000","22089000","Other spirituous beverages, nes","Netherlands","1200.0","Lit.","1863.0","18660.0","2270.82"
"2000","09109900","Other spices, nes","United States","","","848.0","18491.0","2250.25"
"2000","14049000","Vegetable products, nes","Italy","","","17.0","18453.0","2245.63"
"2000","03042000","Frozen fish fillets","Saudi Arabia","","","1500.0","18218.0","2217.03"
"2000","62041200","Women's or girls' suits of cotton","Saudi Arabia","15.0","No.","325.0","17133.0","2084.99"
"2000","62041200","Women's or girls' suits of cotton","Djibouti","1000.0","No.","380.0","16774.0","2041.3"
"2000","13023900","Mucilages and thickeners, derived from vegetable products, nes","Israel","","","1000.0","16649.0","2026.09"
"2000","14049000","Vegetable products, nes","United Germany","","","54.0","16479.0","2005.4"
"2000","42031000","Articles of apparel of leather","Switzerland","","","23.0","16367.0","1991.77"
"2000","64051000","Footwear, nes, with leather or composition leather uppers","Congo","240.0","Pair","230.0","15838.0","1927.4"
"2000","22041000","Champagne and sparkling wine","Netherlands","900.0","Lit.","1500.0","15759.0","1917.78"
"2000","05111000","Bovine semen","South Africa","","","26.0","15417.0","1876.16"
"2000","85166000","Electric ovens, nes; cookers, cooking plates, boiling rings, grillers...","Israel","","No.","540.0","15178.0","1847.08"
"2000","87089900","Parts and accessories, nes, for vehicles of 87.01 to 87.05","Djibouti","","","180.0","15111.0","1838.93"
"2000","04090000","Natural honey","Kuwait","","","1000.0","14454.0","1758.97"
"2000","08043000","Pineapples, fresh or dried","Yemen","","","5145.0","14360.0","1747.53"
"2000","61062000","Women's or girls' blouses, etc, of man-made fibres, knitted or crocheted","Yemen","630.0","No.","500.0","13947.0","1697.27"
"2000","08059000","Citrus fruit, fresh or dried, nes","Netherlands","","","4854.0","13866.0","1687.42"
"2000","04090000","Natural honey","Yemen","","","491.0","13629.0","1658.57"
"2000","62041200","Women's or girls' suits of cotton","Israel","173.0","No.","220.0","13309.0","1619.63"
"2000","41079000","Leather of animals, nes","Italy","","","55.0","12474.0","1518.02"
"2000","41090000","Patent leather and patent laminated leather; metallized leather","United States","","","23.0","12471.0","1517.65"
"2000","10030000","Barley","United States","","","755.0","12328.0","1500.25"
"2000","49029000","Newspapers, journals and periodicals, appearing < four times a week","Lebanon","","","204.0","12246.58","1490.34"
"2000","84379000","Parts of milling, etc, machinery","Israel","","","250.0","11930.0","1451.82"
"2000","09109900","Other spices, nes","Saudi Arabia","","","450.0","11638.0","1416.28"
"2000","07131000","Dried peas, shelled","Israel","","","1271.0","11233.0","1366.99"
"2000","41042900","Other bovine and equine leather, tanned (excl. Leather of 41.08, 41.09)","United Germany","","","110.0","11148.0","1356.65"
"2000","49019900","Printed books, brochures, leaflets and similar printed matter, nes","United States","","","72.0","10922.0","1329.15"
"2000","03042000","Frozen fish fillets","United Arab Emirates","","","1000.0","10883.0","1324.4"
"2000","12102000","Hop cones, ground, powdered or in pellets; lupulin","United States","","","810.0","10786.0","1312.6"
"2000","44140000","Wooden frames for paintings, photographs, mirrors or similar objects","Sweden","","","200.0","9808.0","1193.58"
"2000","10089000","Other cereal, nes","Australia","","","2600.0","9796.0","1192.12"
"2000","06031000","Fresh cut flowers and buds","Norway","","","160.0","9559.0","1163.28"
"2000","08093000","Peaches, including nectarines, fresh","Djibouti","","","6265.0","8821.0","1073.47"
"2000","97050000","Collections and collector's pieces of zoological... Interest","Togo","","","1800.0","8805.0","1071.52"
"2000","94031000","Metal furniture of a kind used in offices (excl. Seats)","United States","","","600.0","8200.0","997.89"
"2000","07102200","Shelled or unshelled beans, frozen","Djibouti","","","2325.0","8124.0","988.65"
"2000","97050000","Collections and collector's pieces of zoological... Interest","Great Britain","","","903.0","7966.0","969.42"
"2000","05111000","Bovine semen","Italy","","","20.0","7518.0","914.9"
"2000","41079000","Leather of animals, nes","Great Britain","","","30.0","7512.0","914.17"
"2000","39249000","Household and toilet articles of plastics, nes","United States","","","260.0","7462.0","908.08"
"2000","09109900","Other spices, nes","Israel","","","1175.0","7327.0","891.66"
"2000","24011000","Tobacco, not stemmed/stripped","Italy","","","1998.0","7015.0","853.69"
"2000","05111000","Bovine semen","France","","","32.0","6503.0","791.38"
"2000","49029000","Newspapers, journals and periodicals, appearing < four times a week","United States","","","166.0","6404.0","779.33"
"2000","14049000","Vegetable products, nes","Zimbabwe","","","28.0","6329.0","770.2"
"2000","97050000","Collections and collector's pieces of zoological... Interest","Belgium","","","384.0","6182.0","752.32"
"2000","08059000","Citrus fruit, fresh or dried, nes","Djibouti","","","2095.0","5765.0","701.57"
"2000","08043000","Pineapples, fresh or dried","Djibouti","","","2790.0","5731.0","697.43"
"2000","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Djibouti","","","320.0","5344.0","650.34"
"2000","10089000","Other cereal, nes","Japan","","","600.0","5232.0","636.71"
"2000","08053000","Lemons and limes, fresh or dried","Saudi Arabia","","","2000.0","4943.0","601.54"
"2000","62041200","Women's or girls' suits of cotton","Switzerland","458.0","No.","225.0","4902.0","596.55"
"2000","97050000","Collections and collector's pieces of zoological... Interest","Switzerland","","","160.0","4828.0","587.54"
"2000","52030000","Cotton, carded or combed","Djibouti","","","360.0","4769.0","580.36"
"2000","09092000","Seeds of coriander","Israel","","","200.0","4704.0","572.45"
"2000","12102000","Hop cones, ground, powdered or in pellets; lupulin","Djibouti","","","98.0","4494.0","546.89"
"2000","69120000","Ceramic tableware... Other household articles (excl. Porcelain or china)","Yemen","","","5000.0","4122.0","501.62"
"2000","10019000","Spelt, common wheat and meslin","Djibouti","","","1150.0","3846.0","468.04"
"2000","61091000","T-shirts, singlets and other vests, of cotton, knitted or crocheted","Tanzania","1.0","No.","40.0","3807.0","463.29"
"2000","97050000","Collections and collector's pieces of zoological... Interest","Yemen","","","120.0","3699.0","450.15"
"2000","84378000","Machinery for milling or working cereals or dried vegetables","Israel","1.0","No.","200.0","3663.0","445.77"
"2000","12079900","Other oil seeds and oleaginous fruits, nes","Saudi Arabia","","","150.0","3627.0","441.39"
"2000","07032000","Garlic, fresh or chilled","Israel","","","640.0","3483.0","423.86"
"2000","12076000","Safflower seeds","Israel","","","1000.0","3341.0","406.58"
"2000","33059000","Preparations for use on the hair, nes","Israel","","","189.0","3336.0","405.97"
"2000","46021000","Articles of vegetable plaiting materials, articles of loofah","Israel","","","40.0","3329.0","405.12"
"2000","33021010","--- of kind used in non-alcholic drink indus. Or in prepar.of flavo","South Africa","","","15.0","3106.0","377.98"
"2000","02022000","Frozen unboned bovine meat (excl. Carcasses)","Djibouti","","","196.0","3105.0","377.86"
"2000","19059090","--- other bread ,rice paper ,cakes ,etc ,nes","United States","","","270.0","3012.0","366.54"
"2000","10030000","Barley","Saudi Arabia","","","200.0","2825.0","343.79"
"2000","33079000","Other perfumery, cosmetic or toilet preparations, nes","Israel","","","81.0","2792.0","339.77"
"2000","14049000","Vegetable products, nes","Saudi Arabia","","","67.0","2773.0","337.46"
"2000","52042000","Cotton sewing thread, put up for retail sale","Yemen","","","600.0","2637.0","320.91"
"2000","63022100","Printed bed-linen of cotton (excl. Knitted or crocheted)","Sweden","","","230.0","2626.0","319.57"
"2000","19059090","--- other bread ,rice paper ,cakes ,etc ,nes","Djibouti","","","380.0","2473.0","300.95"
"2000","04051000","Butter","Switzerland","","","50.0","2468.0","300.34"
"2000","08045000","Guavas, mangoes and mangosteens, fresh or dried","Yemen","","","1080.0","2216.0","269.67"
"2000","12040000","Linseed","United States","","","100.0","2144.0","260.91"
"2000","04051000","Butter","United States","","","41.0","2099.0","255.44"
"2000","94042900","Mattresses of materials, nes","Djibouti","36.0","No.","612.0","2094.0","254.83"
"2000","10019000","Spelt, common wheat and meslin","Israel","","","500.0","2075.0","252.52"
"2000","69120000","Ceramic tableware... Other household articles (excl. Porcelain or china)","Djibouti","","","125.0","1984.0","241.44"
"2000","97050000","Collections and collector's pieces of zoological... Interest","South Africa","","","142.0","1865.0","226.96"
"2000","12060000","Sunflower seeds","Israel","","","500.0","1853.0","225.5"
"2000","62031900","Men's or boys' suits of other textiles, nes","Switzerland","74.0","No.","20.0","1843.0","224.28"
"2000","08071100","Watermelons, fresh","Djibouti","","","690.0","1836.0","223.43"
"2000","12050000","Rape or colza seeds","Israel","","","584.0","1701.0","207.0"
"2000","12076000","Safflower seeds","United States","","","100.0","1665.0","202.62"
"2000","09011100","Coffee, not roasted or decaffeinated","Lebanon","","","60.0","1541.0","187.53"
"2000","07135000","Dried broad beans and horse beans, shelled","Israel","","","399.0","1488.0","181.08"
"2000","10040000","Oats","Saudi Arabia","","","150.0","1462.0","177.92"
"2000","09092000","Seeds of coriander","United Arab Emirates","","","50.0","1342.0","163.31"
"2000","07134000","Dried lentils, shelled","Israel","","","299.0","1284.0","156.26"
"2000","05111000","Bovine semen","United Germany","","","4.0","1258.0","153.09"
"2000","94041000","Mattress supports","Djibouti","","","340.0","1175.0","142.99"
"2000","09083000","Cardamoms","Saudi Arabia","","","50.0","1171.0","142.5"
"2000","97050000","Collections and collector's pieces of zoological... Interest","Netherlands","","","90.0","1093.0","133.01"
"2000","08054000","Grapefruit, fresh or dried","Yemen","","","705.0","1070.0","130.21"
"2000","09041200","Pepper, crushed or ground","Switzerland","","","25.0","1028.0","125.1"
"2000","70181000","Glass smallware (incl. Beads, imitation pearls/stones, etc)","United Germany","","","34.0","1006.0","122.42"
"2000","09041200","Pepper, crushed or ground","United Germany","","","40.0","1000.0","121.69"
"2000","04011000","Milk and cream of =<1% fat, not concentrated or sweetened","Djibouti","","","270.0","955.0","116.22"
"2000","10089000","Other cereal, nes","Netherlands","","","89.0","821.0","99.91"
"2000","11043000","Cereal germ, whole, rolled, flaked or ground","Djibouti","","","300.0","740.0","90.05"
"2000","33059000","Preparations for use on the hair, nes","Djibouti","","","120.0","699.0","85.06"
"2000","07051900","Lettuce, fresh or chilled, (excl. Cabbage lettuce)","Djibouti","","","569.0","695.17","84.6"
"2000","33074100","Agarbatti and other odiferous preparations which operate by burning","Israel","","","25.0","626.0","76.18"
"2000","11029000","Other cereal flour, nes","Switzerland","","","65.0","607.0","73.87"
"2000","07039000","Leeks and other alliaceous vegetables, nes","Djibouti","","","510.0","590.54","71.87"
"2000","08059000","Citrus fruit, fresh or dried, nes","United Germany","","","103.0","485.0","59.02"
"2000","10059000","Maize (excl. Seed)","Israel","","","200.0","420.0","51.11"
"2000","97050000","Collections and collector's pieces of zoological... Interest","Austria","","","50.0","415.0","50.5"
"2000","07069000","Beetroot...radishes and other similar edible roots, fresh or chilled","Djibouti","","","245.0","303.96","36.99"
"2000","46021000","Articles of vegetable plaiting materials, articles of loofah","United States","","","12.0","245.0","29.82"
"2000","84238200","Weighing machinery, nes, of weighing capacity 30-5000kg","Israel","1.0","No.","50.0","213.0","25.92"
"2000","07135000","Dried broad beans and horse beans, shelled","United States","","","200.0","201.0","24.46"
"2000","09109900","Other spices, nes","Djibouti","","","147.0","194.53","23.67"
"2000","08129000","Fruit and nuts, provisionally preserved, not for immediate consumption","Djibouti","","","120.0","160.0","19.47"
"2000","07061000","Carrots and turnips, fresh or chilled","Djibouti","","","98.0","121.58","14.8"
