"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2007","01","1000 505","41051000","TANNED/CRUST SKINS OF SHEEP/LAMPS ...IN THE WET STATE...(WET-BLUE)","Italy","","","7143.0","6419.0","678888.1","75034.3291665285","0.0","0.0"
"2007","01","1000 100","63021000","Bed linen, knitted or crocheted","Italy","","UN","20323.0","19780.5","670347.08","74090.3301391514","0.0","0.0"
"2007","01","1000 100","12074000","Sesamum seeds","Iceland","","","95000.0","94810.0","660167.97","72965.2806790676","0.0","0.0"
"2007","01","1000 505","52081200","UNBLEACHED PLAIN COTTON WEAVE, WITH >=85% COTTON, >100G/M2 BUT < 200G/M2","Germany","","M","31556.0","30864.0","658423.17","72772.4360887297","0.0","0.0"
"2007","01","1000 100","39239000","Articles for the packing of goods, of plastics, nes","Djibouti","","UN","30000.0","30000.0","654005.5","72284.1716679377","0.0","0.0"
"2007","01","1000 100","09109900","Other spices, nes","Algeria","","","44000.0","44000.0","643475.58","71120.3488179316","0.0","0.0"
"2007","01","1000 505","41019000","OTHER, RAW HIDES ,INCLUDING BUTTS,BENDS AND BELLIES","China","","","54980.0","54090.0","643326.99","71103.9258596107","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Singapore","","","100000.0","100000.0","642751.2","71040.2864816473","0.0","0.0"
"2007","01","1000 100","33059000","Preparations for use on the hair, nes","Sudan","","LTR","31826.0","30239.0","641318.07","70881.8893199377","0.0","0.0"
"2007","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","765300.0","UN","3081.0","2425.0","638186.21","70535.7394696995","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Andorra","","","132528.0","132000.0","610305.69","67454.2358831526","0.0","0.0"
"2007","01","1000 505","63039100","Curtains and interior blinds; curtain or bed valances of cotton","Sweden","","M2","18043.0","17351.0","608639.93","67270.1272146512","0.0","0.0"
"2007","01","1000 505","41041100","TANNED/CRUST HIDES&SKINS OF BOVINE..IN THE WET STATE...FULL GRAINS,UNSPLIT","Netherlands","","","21057.0","20231.0","600743.83","66397.4081810847","0.0","0.0"
"2007","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Tunisia","","","30800.0","30000.0","598272.75","66124.2912563414","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Lithuania","","","126000.0","125748.0","588126.42","65002.8648164727","0.0","0.0"
"2007","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Netherlands","","","18225.0","18000.0","583903.55","64536.1307293566","0.0","0.0"
"2007","01","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hungary","","","731.0","696.0","575070.9","63559.8992009019","0.0","0.0"
"2007","01","1000 100","06031000","Fresh cut flowers and buds","Germany","519284.0","STM","22812.0","20650.8","556842.92","61545.2457530643","0.0","0.0"
"2007","01","1000 505","63039100","Curtains and interior blinds; curtain or bed valances of cotton","Germany","","M2","15064.0","13768.0","555778.92","61427.6468052654","0.0","0.0"
"2007","01","1000 100","41022100","Pickled skins of sheep or lambs, without wool, not tanned","Italy","","","13360.0","13306.0","551978.11","61007.5610376118","0.0","0.0"
"2007","01","1071 100","01061900","--OTHER","Egypt","155.0","UN","77500.0","77500.0","545060.6","60243.0009836754","0.0","0.0"
"2007","01","1071 100","07132000","Dried chickpeas, shelled","Pakistan","","","110220.0","110000.0","540089.54","59693.572952242","0.0","0.0"
"2007","01","1000 100","39235000","Stoppers, lids, caps and other closures of plastics","China","","UN","110000.0","110000.0","537893.4","59450.8438608707","0.0","0.0"
"2007","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","France","981300.0","UN","3992.0","3592.0","522838.91","57786.9414326293","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Netherlands","","","105000.0","104790.0","495706.55","54788.12847464","0.0","0.0"
"2007","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Canada","","","18240.0","18000.0","493936.57","54592.5008565713","0.0","0.0"
"2007","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Yemen","","","47360.0","46000.0","490549.89","54218.1869425379","0.0","0.0"
"2007","01","1071 100","07102200","Shelled or unshelled beans, frozen","Sudan","","","202100.0","202000.0","483424.13","53430.609989279","0.0","0.0"
"2007","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","New Zealand","","","18225.0","18000.0","478339.98","52868.6826486289","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Belgium","","","105000.0","104790.0","478046.2","52836.2125180985","0.0","0.0"
"2007","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Arab Emirates","","","110220.0","110000.0","459685.38","50806.8768858384","0.0","0.0"
"2007","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Spain","","","115253.0","115000.0","455283.88","50320.399659582","0.0","0.0"
"2007","01","1000 100","09101000","Ginger","Kenya","","","69597.0","69160.0","451391.11","49890.1499828686","0.0","0.0"
"2007","01","1000 100","06031000","Fresh cut flowers and buds","Japan","234595.0","STM","14143.0","13028.0","446610.27","49361.746079114","0.0","0.0"
"2007","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Pakistan","","","110440.0","110000.0","444984.54","49182.0617394476","0.0","0.0"
"2007","01","1000 100","06031000","Fresh cut flowers and buds","Belgium","376070.0","STM","14730.0","13711.0","444628.45","49142.7047757994","0.0","0.0"
