"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2002","41051100","Sheep, lamb skin leather, vegetable pre-tanned (excl. Further prepared)","Japan","","","33365.0","3119529.1","364099.2"
"2002","52010000","Cotton, not carded or combed","Turkey","","","450900.0","3067810.07","358062.75"
"2002","41012100","Whole hides and skins of bovine animals, nes, fresh or wet-salted","Malaysia","","","28069.0","3059181.3","357055.64"
"2002","10089000","Other cereal, nes","United States","","","353325.0","3044203.99","355307.55"
"2002","07102200","Shelled or unshelled beans, frozen","Sudan","","","908730.0","3043015.27","355168.8"
"2002","07082000","Beans, fresh or chilled","Sudan","","","687830.0","3024356.88","352991.07"
"2002","41022900","Skins of sheep or lambs, without wool, not pickled, not tanned","Italy","","","66172.0","2928422.06","341793.93"
"2002","09041100","Dried pepper (excl. Crushed or ground)","Israel","","","96740.0","2841820.41","331686.13"
"2002","09011200","Decaffeinated coffee, not roasted","Switzerland","","","324000.0","2814309.33","328475.14"
"2002","07133100","Dried beans, shelled","Sudan","","","839380.0","2749102.32","320864.44"
"2002","63023900","Bad linen of other textiles (excl. Printed, knitted or crocheted)","Switzerland","","","16206.0","2735326.0","319256.52"
"2002","41051200","Sheep, lamb skin leather, non-veg. Pre-tanned (excl. Further prepared)","Thailand","","","24024.0","2723356.35","317859.47"
"2002","13012000","Natural gum arabic","China","","","390000.0","2694826.31","314529.55"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","United Germany","","","3219.0","2646799.06","308924.0"
"2002","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Spain","","","71453.0","2644926.66","308705.46"
"2002","09011100","Coffee, not roasted or decaffeinated","Egypt","","","289200.0","2630926.71","307071.44"
"2002","41051900","Sheep or lamb skin leather, (excl. Further prepared), nes","Japan","","","30467.0","2623117.3","306159.96"
"2002","60019100","Pile fabrics of cotton, nes, knitted or crocheted","Italy","","","127662.0","2578381.36","300938.56"
"2002","10059000","Maize (excl. Seed)","Yemen","","","2780000.0","2570562.02","300025.91"
"2002","09011100","Coffee, not roasted or decaffeinated","Korea, Republic Of","","","241800.0","2560529.86","298855.0"
"2002","13012000","Natural gum arabic","Tunisia","","","136000.0","2357775.46","275190.3"
"2002","07134000","Dried lentils, shelled","Pakistan","","","853000.0","2320178.91","270802.18"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","United States","","","852772.0","2316068.16","270322.39"
"2002","10089000","Other cereal, nes","Indonesia","","","485.0","2308988.0","269496.02"
"2002","13019000","Natural gums,resins,gum-resins,natural oleor'ins/balsams (excl. Gumarabi","Greece","","","164982.0","2271841.33","265160.41"
"2002","12149000","Other forage products, nes","Djibouti","","","3179422.0","2248707.8","262460.35"
"2002","41012100","Whole hides and skins of bovine animals, nes, fresh or wet-salted","China","","","32592.0","2238483.25","261266.98"
"2002","07089000","Leguminous vegetables, fresh or chilled, nes","Yemen","","","821250.0","2198910.34","256648.19"
"2002","41061100","Goat or kid skin leather, vegetable pre-tanned, (excl. Further prepared)","Great Britain","","","17096.0","2165125.0","252704.9"
"2002","09011100","Coffee, not roasted or decaffeinated","Poland","","","216000.0","2061096.05","240563.04"
"2002","01021000","Live pure-bred breeding bovine animals","Italy","26562.0","No.","60245.0","2054736.37","239820.77"
"2002","41061900","Goat or kid skin leather, (excl. Further prepared)","Thailand","","","24004.0","2025257.01","236380.05"
"2002","09011100","Coffee, not roasted or decaffeinated","Romania","","","252000.0","2018003.79","235533.48"
"2002","13012000","Natural gum arabic","United Germany","","","135000.0","2015737.43","235268.96"
"2002","09101000","Ginger","Yemen","","","636079.0","2008691.47","234446.59"
"2002","10082000","Millet","Djibouti","","","600000.0","1962268.12","229028.24"
"2002","09101000","Ginger","Djibouti","","","582617.0","1950824.86","227692.62"
"2002","13012000","Natural gum arabic","United Arab Emirates","","","112500.0","1949268.66","227510.99"
"2002","41042200","Bovine leather, non-vegetable pre-tanned (excl. Further prepared)","Italy","","","101909.0","1942954.2","226773.99"
"2002","09011100","Coffee, not roasted or decaffeinated","Denmark","","","198000.0","1933235.47","225639.66"
"2002","07101000","Potatoes, frozen","Djibouti","","","973979.0","1848255.6","215721.14"
"2002","15219090","--- other beeswax , insect waxes","Japan","","","85983.0","1836446.53","214342.83"
"2002","49051000","Globes","India","","","8957.0","1817214.0","212098.09"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","Spain","","","590979.0","1805678.45","210751.7"
"2002","07133900","Dried beans, shelled, nes","India","","","612880.0","1712285.22","199851.21"
"2002","09041200","Pepper, crushed or ground","United Arab Emirates","","","40000.0","1710740.0","199670.86"
"2002","08030000","Bananas, including plantains, fresh or dried","Djibouti","","","1001148.0","1699016.38","198302.53"
